Activity_Time,Action,Doc_ID,Doc_Name,Actor_ID,Actor_Name
2024-10-09T22:59:34.390Z,Permission Change-to:none-from:can_view-for:emily@accord.foundation,1IQyq9dH1s8FNt05o5h6jGOcHuHEOiZ7m,folder295,112627686161565491345,drew@accord.foundation
2024-10-09T22:59:34.365Z,Permission Change-to:none-from:can_view-for:emily@accord.foundation,1W4xCXdIOC957U-2uLN1LNTWHCQyPYrwkT8N8YUa3WaQ,file229,112627686161565491345,drew@accord.foundation
2024-10-09T22:59:33.721Z,Permission Change-to:none-from:can_view-for:emily@accord.foundation,1-A__hdiVV0Yl-hZpzo_qoERcPIETc2Gn,folder41,112627686161565491345,drew@accord.foundation
2024-10-09T22:59:32.921Z,Permission Change-to:can_view/can_comment-from:can_edit-for:bob@accord.foundation,1qJ0lhheGx8UF8AoFgr94r6O8q4x434A0cMtkEx0DXbo,file149,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.921Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,1qJ0lhheGx8UF8AoFgr94r6O8q4x434A0cMtkEx0DXbo,file149,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.796Z,Permission Change-to:can_view-from:can_view/can_comment-for:alice@accord.foundation,1dPEmC7af-5vjT7XqQkFJRBZz_pIbEn9wuNk_Asx_AM8,file244,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.796Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,1dPEmC7af-5vjT7XqQkFJRBZz_pIbEn9wuNk_Asx_AM8,file244,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.794Z,Permission Change-to:can_view-from:can_view/can_comment-for:alice@accord.foundation,1NGFx0fFDtzK6Cpxsj4bBy9zf3ZPdH4baBZF9eCrbZ1Y,file276,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.794Z,Permission Change-to:none-from:can_edit-for:bob@accord.foundation,1NGFx0fFDtzK6Cpxsj4bBy9zf3ZPdH4baBZF9eCrbZ1Y,file276,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.794Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,1NGFx0fFDtzK6Cpxsj4bBy9zf3ZPdH4baBZF9eCrbZ1Y,file276,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.748Z,Permission Change-to:can_view-from:can_view/can_comment-for:alice@accord.foundation,11tGEwVWkBwwynlITVzyB-fxmSCtDAfmnx8g0V8hP5_E,file144,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.748Z,Permission Change-to:can_view/can_comment-from:can_edit-for:bob@accord.foundation,11tGEwVWkBwwynlITVzyB-fxmSCtDAfmnx8g0V8hP5_E,file144,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.748Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,11tGEwVWkBwwynlITVzyB-fxmSCtDAfmnx8g0V8hP5_E,file144,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.396Z,Permission Change-to:can_view-from:can_view/can_comment-for:alice@accord.foundation,1COFtiB7gwN1AQzwWkMZRuUn48F-BEoOy,folder143,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.396Z,Permission Change-to:none-from:can_edit-for:bob@accord.foundation,1COFtiB7gwN1AQzwWkMZRuUn48F-BEoOy,folder143,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.396Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,1COFtiB7gwN1AQzwWkMZRuUn48F-BEoOy,folder143,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.396Z,Move:Root:Root,1COFtiB7gwN1AQzwWkMZRuUn48F-BEoOy,folder143,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.298Z,Permission Change-to:none-from:can_view/can_comment-for:alice@accord.foundation,1x4dONEpLu11L4D8uPl3Qx3Vm32NEcfHYahHY1iq6ZQw,file266,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.298Z,Permission Change-to:none-from:can_view/can_comment-for:carol@accord.foundation,1x4dONEpLu11L4D8uPl3Qx3Vm32NEcfHYahHY1iq6ZQw,file266,102378379302274418344,emily@accord.foundation
2024-10-09T22:59:32.298Z,Permission Change-to:none-from:can_edit-for:emily@accord.foundation,1x4dONEpLu11L4D8uPl3Qx3Vm32NEcfHYahHY1iq6ZQw,file266,102378379302274418344,emily@accord.foundation
